,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
260,0,0.5032312303512517,0.00733293912605188,0.46160040170715994,0.46160040170715994,1
261,0,0.5998408011507358,0.3283253061063699,1.5427006078396266,1.5427006078396266,1
262,0,2.0809387027125474,0.00733293912605188,1.4858545000987173,1.4858545000987173,1
263,1,2.0809387040479,0.00733293912605188,2.123370397494111,2.123370397494111,0
264,1,0.5495940877538653,0.5543825065787618,0.7780588505072402,0.7780588505072402,1
265,1,0.8159431214642252,0.09378483447328008,1.0333326963319955,1.0333326963319955,1
266,1,0.32643857337014465,0.8291624980521833,0.5168768789440102,0.5168768789440102,0
267,1,0.8515784833279205,3.226642849111348,0.8713002888627868,0.8713002888627868,0
268,1,0.7544718795601331,0.09444440231280903,1.3553270176997965,1.3553270176997965,0
269,1,0.5032312303512517,0.983970088195663,0.7911314468633037,0.7911314468633037,0
270,1,1.5457205869758948,1.8400920798342182,0.38654206164735333,0.38654206164735333,1
271,1,0.5032312303512517,0.00733293912605188,0.5560924261952408,0.5560924261952408,0
272,1,0.7563578736005754,1.2149531520342114,1.8241494162258294,1.8241494162258294,1
273,1,0.7969900244686449,0.3389549190423625,0.8621668133121524,0.8621668133121524,1
274,1,0.719024662179679,0.305468591099176,0.41520396427708417,0.41520396427708417,0
275,1,0.5904351165320519,0.4950014637836712,0.44666385771459965,0.44666385771459965,0
276,1,2.080938684385049,0.00733293912605188,0.8564194489386063,0.8564194489386063,0
277,1,0.6344791478528572,0.0776871538334859,0.5300421677048712,0.5300421677048712,1
278,0,1.6353640029799403,0.00733293912605188,0.2291697482010445,0.2291697482010445,1
279,1,0.638489118521472,0.9863734129891816,1.4343393739385326,1.4343393739385326,0
280,1,0.852960600228202,1.263387977994177,0.30899189778041136,0.30899189778041136,1
281,1,0.6910077809808272,1.1866397366942232,0.15755820347832677,0.15755820347832677,0
282,1,0.8344607596076515,2.420934061375178,0.10396030397146716,0.10396030397146716,1
283,1,1.208575004933034,2.666274423012224,0.8672994132591639,0.8672994132591639,0
284,1,0.40738589892823596,0.022032282808438476,0.11442364455157379,0.11442364455157379,0
285,1,2.0809343472111768,1.0206396130660726,0.43481389040720797,0.43481389040720797,1
286,1,0.6177413491173277,0.29054046692499536,0.020476158882458746,0.020476158882458746,1
287,1,0.7764325504705755,2.077054003994872,1.269918029519797,1.269918029519797,0
288,1,2.070342778860033,0.09177315921742679,1.3266016933640512,1.3266016933640512,1
289,0,0.6716354537013074,0.27514998621675774,3.1881033715893983,3.1881033715893983,0
290,1,2.064842455935092,0.26165205839645794,0.5002546819513011,0.5002546819513011,0
291,1,0.06391355120173839,0.15977289632754227,0.4706817892554906,0.4706817892554906,1
292,1,0.09470103244219004,0.7978730948682314,0.9031919338364591,0.9031919338364591,0
293,1,0.47782763986724414,0.5114243971953416,0.8375602665846978,0.8375602665846978,1
294,1,2.0809387044625165,1.8783842959100294,0.1319635305636243,0.1319635305636243,1
