,C1,C4,C5,C6,T2,T5,C3_impute,C7_impute,C3`,C5`,C6`,T1prime,T3prime,T4prime,S1prime,S2prime,S3prime,Y1,Y2
353,103.0,0.006311125847511249,33209142.0,9900000.0,9769.0,441.0,0.85,256.942,0,3.3544587878787877,0.027777777777777776,0.6,0.8879107380489303,0.04514279864878698,0.002968574060804586,0.004606408025386427,0.004606408025386427,0,1
354,90.0,-0.039757110614729606,67516728.0,18200000.0,20593.0,838.0,0.01,84.129,0,3.7097103296703295,0.125,0.662379421221865,0.8536395862671782,0.040693439518282915,0.004661778274170835,0.007381148934103822,0.007381148934103822,0,1
355,112.0,-0.02246402239096419,9734326.0,3500000.0,9763.0,493.0,-0.2,16.454,0,2.781236,0.0,0.7370030581039755,0.9192871043736557,0.050496773532725595,0.006555362081327461,0.005428659223599304,0.005428659223599304,1,0
356,103.0,0.043563710607244475,350589263.0,23809524.0,14397.0,634.0,54.6,691.754,54,14.72474892820201,0.16,0.6978723404255319,0.886643050635549,0.04403695214280753,0.004445370563311801,0.007779398485795652,0.007779398485795652,0,1
358,252.0,-0.06045497970471485,75017845.0,61520912.0,11840.0,788.0,0.267,2937.628,0,1.2193877262417696,0.0,0.5247524752475248,0.9141891891891892,0.06655405405405405,0.006587837837837838,0.00920608108108108,0.00920608108108108,1,0
359,265.0,0.04752158094846331,92396254.0,14300000.0,16635.0,1101.0,-0.86,34.215,0,6.461276503496504,0.0,0.6799276672694394,0.9177637511271416,0.06618575293056808,0.008295761947700632,0.007694619777577397,0.007694619777577397,1,0
360,148.0,-0.0008063218195906665,18438284.0,5100000.0,11047.0,592.0,-1.12,0.771,0,3.6153498039215686,0.0,0.6675257731958762,0.8939078482846021,0.05358920974020096,0.004707160315017652,0.009052231375033946,0.009052231375033946,1,0
361,38.0,0.027323200181012516,163685700.0,16666667.0,16095.0,806.0,0.12,514.96,0,9.821141803577165,0.0,0.7844311377245509,0.8913948431189811,0.05007766387076732,0.007455731593662628,0.006150978564771668,0.006150978564771668,1,0
362,109.0,0.04162781832796953,19272409.0,5000000.0,8098.0,465.0,-1.34,107.462,0,3.8544818,0.0,0.5836177474402731,0.9003457643862682,0.0574215855766856,0.005680414917263522,0.0071622622869844405,0.0071622622869844405,1,0
363,113.0,-0.04986259667304091,52816788.0,11916626.0,14609.0,690.0,3.45,224.338,3,4.432193139232531,0.0,0.6141868512110726,0.8932165103703197,0.0472311588746663,0.004107057293449244,0.012526524745020194,0.012526524745020194,0,0
364,85.0,0.007191348327184309,15704952.0,4000000.0,5674.0,284.0,-0.95,130.0,0,3.926238,0.0,0.5617021276595745,0.8961931617906239,0.050052872752908,0.004758547761720127,0.01163200563976031,0.01163200563976031,1,0
365,119.0,0.012849097356874246,19394430.0,6800000.0,8576.0,595.0,-2.56,2.781,0,2.852122058823529,0.07692307692307693,0.6253776435045317,0.9114972014925373,0.06937966417910447,0.008861940298507462,0.010727611940298507,0.010727611940298507,0,1
366,134.0,0.04014120345032836,17865715.0,5000000.0,5786.0,336.0,-23.84,9.124,0,3.573143,0.0,0.583710407239819,0.8866228828206014,0.05807120636017975,0.008814379536812997,0.005876253024541998,0.005876253024541998,1,0
367,104.0,0.04110381750255497,81250000.0,28125000.0,10252.0,618.0,-0.35,7.093,0,2.888888888888889,0.0,0.6781914893617021,0.9342567303940694,0.06028092079594226,0.0055598907530238,0.010632071790870074,0.010632071790870074,1,0
368,111.0,0.048222318623155534,42861675.0,13300000.0,18925.0,1074.0,0.21,144.235,0,3.222682330827068,0.06666666666666667,0.526829268292683,0.8880845442536328,0.05675033025099075,0.0043857331571994715,0.009564068692206077,0.009564068692206077,0,1
369,154.0,0.038980954497562045,17901592.0,5000000.0,13152.0,604.0,0.55,65.075,0,3.5803184,0.0,0.7070063694267515,0.9032846715328468,0.04592457420924574,0.00836374695863747,0.007147201946472019,0.007147201946472019,1,0
370,150.0,-0.029923216657979465,22353696.0,6300000.0,16041.0,980.0,0.115,140.4,0,3.5482057142857144,0.16666666666666666,0.6270627062706271,0.899258150988093,0.06109344803939904,0.0046755189826070695,0.01009912100243127,0.01009912100243127,0,1
371,124.0,-0.014063666503357754,14941729.0,4700000.0,23058.0,1347.0,0.58,38.596,0,3.1790912765957446,0.0,0.65875,0.9029404111371324,0.05841790268019776,0.004206782895307485,0.01249024199843872,0.01249024199843872,1,0
372,109.0,0.00944825402994243,50947467.0,4500000.0,10898.0,677.0,0.17,417.326,0,11.321659333333333,0.0,0.6931818181818182,0.8909891723251973,0.06212149018168471,0.006056157093044595,0.01202055423013397,0.01202055423013397,1,0
373,147.0,-0.013351642245815755,10513164.0,4000000.0,5311.0,318.0,-2.58,107.462,0,2.628291,0.0,0.5079365079365079,0.9258143475804933,0.05987572961777443,0.004518922990020712,0.008849557522123894,0.008849557522123894,1,0
374,77.0,0.033730030956829714,22615714.0,6000000.0,17709.0,869.0,0.02,13.118,0,3.7692856666666668,0.0,0.6345454545454545,0.8482127731661867,0.049071093794115984,0.004856287763284206,0.005985657010559603,0.005985657010559603,1,0
375,104.0,0.012479814606479392,13691021.0,3250000.0,8387.0,447.0,-0.83,24.012,0,4.212621846153846,0.0,0.6372881355932203,0.9091451055204484,0.053296768808870874,0.005484678669369262,0.015023250268272326,0.015023250268272326,1,0
376,71.0,0.030198862266011022,23257835.0,5566508.0,9580.0,446.0,0.39,129.415,0,4.178173282064806,0.0,0.5130023640661938,0.9129436325678497,0.0465553235908142,0.005741127348643006,0.009603340292275574,0.009603340292275574,1,0
377,485.0,0.0012337806712595888,26458778.0,8700000.0,15155.0,832.0,0.28,152.268,0,3.0412388505747128,0.0,0.6188870151770658,0.8942923127680633,0.05489937314417684,0.005872649290663148,0.010095677994061365,0.010095677994061365,1,0
378,110.0,-0.011466887047280744,33500000.0,18000000.0,13330.0,576.0,-0.42,278.593,0,1.8611111111111112,0.0,0.5878003696857671,0.8844711177794449,0.04321080270067517,0.006826706676669167,0.0086271567891973,0.0086271567891973,0,0
379,451.0,-0.009227861539718062,24639622.0,5000000.0,14149.0,727.0,-1.11,0.325,0,4.9279244,0.0,0.6646706586826348,0.9059297476853488,0.05138172308997102,0.0071383136617428795,0.005654109831083469,0.005654109831083469,1,0
380,54.0,0.011375196425691042,127655429.0,30000000.0,10319.0,510.0,1.97,2882.4,1,4.255180966666667,0.06666666666666667,0.6666666666666666,0.8986335885260199,0.04942339373970346,0.008237232289950576,0.010756856284523695,0.010756856284523695,0,1
381,119.0,0.0016242938701320053,44106658.0,6619654.0,11854.0,663.0,0.19,94.071,0,6.662985406790144,0.2972972972972973,0.6569506726457399,0.9205331533659524,0.05593048759912266,0.004471064619537709,0.007508014172431247,0.007508014172431247,0,1
382,133.0,0.016234824406075828,28899947.0,6000000.0,8062.0,554.0,0.25,48.539,0,4.816657833333333,0.13333333333333333,0.56957928802589,0.8845199702307119,0.06871743984123047,0.0038451997023071197,0.010915405606549243,0.010915405606549243,0,1
383,84.0,0.04752158094846331,74890038.0,10200000.0,16053.0,818.0,0.0,103.678,0,7.342160588235294,0.3,0.7053571428571429,0.9191428393446708,0.05095620756244939,0.004360555659378309,0.006727714445897963,0.006727714445897963,0,1
384,89.0,-0.045963193905305004,32391461.0,6250000.0,5658.0,364.0,-3.63,107.462,0,5.18263376,0.0,0.6699029126213593,0.9036762106751502,0.06433368681512902,0.00335807705903146,0.010781194768469424,0.010781194768469424,0,0
385,103.0,-0.005204730567745611,24563183.0,5350000.0,5199.0,329.0,-2.56,7.832,0,4.5912491588785045,0.0,0.6210526315789474,0.9128678592036931,0.06328140026928256,0.01250240430852087,0.0051933064050779,0.0051933064050779,1,0
386,184.0,-0.002084846074433473,25398826.0,6600000.0,5874.0,260.0,1.02,644.161,1,3.84830696969697,0.029411764705882353,0.5418326693227091,0.8791283622744297,0.044262853251617294,0.005107252298263534,0.004766768811712632,0.004766768811712632,0,1
387,147.0,0.011934978076666231,39741120.0,6000000.0,19286.0,1186.0,-6.85,113.695,0,6.62352,0.0,0.7962962962962963,0.8659649486674271,0.0614953852535518,0.004822150782951363,0.015347920771544125,0.015347920771544125,1,0
388,199.0,0.030198862266011022,25155448.0,5000000.0,12850.0,780.0,0.02,97.969,0,5.0310896,0.0,0.6825053995680346,0.8900389105058366,0.060700389105058365,0.003035019455252918,0.010428015564202335,0.010428015564202335,1,0
389,158.0,-0.02226088431474113,65634353.0,24000000.0,12072.0,601.0,2.5,209.433,2,2.7347647083333335,0.0,0.6934306569343066,0.9118621603711067,0.049784625579854205,0.0044731610337972166,0.011100066269052352,0.011100066269052352,1,0
390,129.0,0.05047290772158079,26684018.0,5500000.0,11117.0,523.0,-0.2,24.204,0,4.851639636363636,0.0625,0.6164079822616408,0.9071692003238284,0.047045066114959073,0.003867949986507151,0.01709094180084555,0.01709094180084555,0,1
391,1331.0,-0.012649890726914682,101485198.0,22727273.0,19118.0,923.0,0.34,4832.432,0,4.465348658415816,0.0,0.6434359805510534,0.8585626111517941,0.04827910869337797,0.005387592844439795,0.017208913066220317,0.017208913066220317,1,0
392,37.0,0.016999659979245296,30911322.0,7500000.0,15022.0,878.0,-0.86,59.558,0,4.1215096,0.16666666666666666,0.621342512908778,0.9181866595659699,0.058447610171748106,0.005125815470643057,0.007256024497403808,0.007256024497403808,0,1
393,69.0,-0.014457302664450278,16098500.0,9465000.0,15504.0,690.0,0.07,300.69,0,1.7008452192287375,0.13333333333333333,0.6413255360623782,0.8887383900928792,0.0445046439628483,0.00380546955624355,0.00980392156862745,0.00980392156862745,0,1
394,174.0,0.04916280160245258,54719860.0,13333334.0,20152.0,1055.0,-0.19,79.244,0,4.103989294800535,0.0,0.7044410413476263,0.9030369194124652,0.05235212385867408,0.0055577610162763,0.01002381897578404,0.01002381897578404,1,0
395,227.0,0.030940585942283706,45259684.0,6000000.0,16532.0,839.0,-0.02,310.295,0,7.543280666666667,0.05555555555555555,0.711340206185567,0.8412775223808372,0.05075006048874909,0.006169852407452214,0.009073312363900314,0.009073312363900314,0,1
396,690.0,0.019538152328012624,37024842.0,11426315.0,14943.0,641.0,0.14,1098.7,0,3.240313434383701,0.10526315789473684,0.6817288801571709,0.87164558656227,0.04289633942314127,0.004349862812019005,0.010975038479555645,0.010975038479555645,0,1
397,138.0,0.053363823247533915,30411122.0,6444100.0,9967.0,630.0,0.14,51.35,0,4.71921944103909,0.16666666666666666,0.670487106017192,0.9425102839369921,0.06320858834152704,0.006120196648941507,0.008929467241898264,0.008929467241898264,0,1
398,63.0,0.013148883711569307,25659470.0,5000000.0,7418.0,478.0,-42.59,2.343,0,5.131894,0.0,0.5625,0.8829873281207873,0.06443785386896737,0.005122674575357239,0.007144782960366676,0.007144782960366676,1,0
399,171.0,-0.019461930180780088,59510706.0,6200000.0,10456.0,521.0,-0.6,67.202,0,9.598500967741936,0.7931034482758621,0.5460992907801419,0.8987184391736802,0.049827850038255544,0.0031560826319816373,0.0065990818668706965,0.0065990818668706965,0,1
402,84.0,-0.03994798366381734,11928946.0,5150000.0,8379.0,435.0,0.68,171.253,0,2.316300194174757,0.0,0.6891025641025641,0.9046425587778971,0.05191550304332259,0.0048931853443131635,0.004177109440267335,0.004177109440267335,1,0
403,118.0,0.016234824406075828,93850951.0,38000000.0,12173.0,625.0,-0.28,219.3,0,2.4697618684210525,0.10526315789473684,0.6240963855421687,0.9191653659738767,0.051343136449519426,0.003614556806046168,0.007475560667050029,0.007475560667050029,0,1
404,84.0,-0.02445763809442177,18877922.0,5775000.0,10931.0,570.0,-5.505,13.535,0,3.2689042424242425,0.0,0.5311827956989247,0.9030280852620987,0.052145274906229985,0.004482663983167139,0.01235019668831763,0.01235019668831763,1,0
405,110.0,-0.009283825646421207,16886928.0,5400000.0,10956.0,492.0,-0.28,648.447,0,3.1272088888888887,0.0,0.6131386861313869,0.8950346841913107,0.044906900328587074,0.006024096385542169,0.00547645125958379,0.00547645125958379,1,0
406,84.0,0.028909796042798735,12487898.0,4000000.0,7143.0,420.0,-2.47,107.462,0,3.1219745,0.0,0.5807692307692308,0.9227215455690886,0.05879882402351953,0.00629987400251995,0.007839843203135938,0.007839843203135938,1,0
407,37.0,-0.03730202283411388,21803031.0,7142857.0,10221.0,472.0,0.16,264.544,0,3.052424401048488,0.07142857142857142,0.7021857923497268,0.8770179043146463,0.04617943449760297,0.004696213677722336,0.0021524312689560707,0.0021524312689560707,0,1
408,127.0,-0.014457302664450278,29809571.0,6300000.0,15783.0,871.0,-2.11,64.062,0,4.731677936507936,0.23076923076923078,0.6098807495741057,0.9165557878730279,0.055185959576759806,0.003167965532535006,0.007286320724830514,0.007286320724830514,0,1
409,70.0,-0.03023471691106464,17341239.0,3740000.0,5111.0,241.0,6.98,128.894,6,4.6366949197860965,0.10810810810810811,0.6192893401015228,0.8982586577969086,0.047153198982586575,0.005087067110154568,0.007434944237918215,0.007434944237918215,0,1
411,77.0,0.03753148264365503,141663369.0,44444444.0,15032.0,952.0,-1.29,2766.6,0,3.1874258343742583,0.0,0.5787728026533997,0.896953166577967,0.0633315593400745,0.008781266631186802,0.012174028738690792,0.012174028738690792,1,0
412,237.0,0.014041837854611824,347629277.0,71428572.0,28081.0,1530.0,0.0,5126.0,0,4.866809839065521,0.09523809523809523,0.7415865384615384,0.861970727538193,0.05448523912966063,0.006588084469926285,0.015918236530038102,0.015918236530038102,0,1
413,736.0,-0.05334674288233361,53788232.0,10000000.0,23573.0,1060.0,2.33,769.9,2,5.3788232,0.0,0.7230320699708455,0.8290841216646163,0.044966699189750985,0.006702583464132694,0.014253595214864464,0.014253595214864464,1,0
414,91.0,0.012394383117309374,120289770.0,11650000.0,20771.0,1288.0,0.08,92.641,0,10.325302145922747,0.125,0.6495263870094723,0.9026045929420827,0.06200953252130374,0.004910692792836166,0.005921717779596553,0.005921717779596553,0,1
415,293.0,0.014589883564370135,23474619.0,7500000.0,15935.0,981.0,0.14,184.139,0,3.1299492,0.1,0.6521739130434783,0.9145905240037653,0.0615625980545968,0.00671477878882962,0.012362723564480703,0.012362723564480703,0,1
416,92.0,0.0043540380024049185,39945313.0,14600000.0,11737.0,784.0,0.0,243.491,0,2.7359803424657536,0.7142857142857143,0.6690997566909975,0.8894947601601773,0.06679730765953822,0.005623242736644799,0.011331686120814519,0.011331686120814519,0,1
417,103.0,0.02877508481350393,30603664.0,11900000.0,15773.0,929.0,-322.55,210.677,0,2.5717364705882355,0.0,0.6144366197183099,0.9071197616179547,0.05889811703544031,0.006403347492550561,0.00786153553540861,0.00786153553540861,1,0
418,80.0,0.029424861508276945,21118970.0,7000000.0,7465.0,418.0,-22.4,1.138,0,3.0169957142857142,0.0,0.6148409893992933,0.9079705291359679,0.055994641661085066,0.004554588077695914,0.011118553248492967,0.011118553248492967,1,0
419,92.0,0.006842770621949718,59763933.0,27500000.0,10562.0,668.0,0.77,165.001,0,2.1732339272727272,0.15789473684210525,0.5964125560538116,0.9033327021397463,0.06324559742473017,0.005112668055292559,0.007100927854572997,0.007100927854572997,0,1
420,145.0,0.011457396454871963,31021778.0,11672000.0,10926.0,598.0,0.11,225.768,0,2.6577945510623713,0.0,0.5908045977011495,0.8886143144792239,0.054731832326560495,0.007321984257733846,0.012264323631704191,0.012264323631704191,1,0
421,65.0,-0.001870803276098693,24179971.0,7100000.0,6439.0,369.0,-0.86,107.462,0,3.405629718309859,0.15384615384615385,0.6326530612244898,0.9201739400528033,0.05730703525392142,0.004037894082932133,0.009939431588756018,0.009939431588756018,0,1
422,112.0,0.0039523620200359166,27228480.0,7000000.0,9919.0,471.0,-0.46,237.331,0,3.889782857142857,0.2727272727272727,0.6073298429319371,0.8919245891722956,0.04748462546627684,0.004536747656013711,0.009980844843230164,0.009980844843230164,0,1
423,70.0,-0.08287206810309786,11568466.0,3000000.0,8862.0,388.0,-786.239,9.168,0,3.856155333333333,0.0,0.5558659217877095,0.8652674339878131,0.04378244188670729,0.005754908598510494,0.006431956668923494,0.006431956668923494,1,0
424,108.0,-0.03087689769993485,87621435.0,40000000.0,11662.0,657.0,2.81,273.623,2,2.190535875,0.023255813953488372,0.636568848758465,0.905333561996227,0.0563368204424627,0.009689590121762992,0.011233064654433201,0.011233064654433201,0,1
425,112.0,0.050248012316791976,249251500.0,34000000.0,30032.0,1437.0,-0.7,2843.0,0,7.330926470588235,0.0,0.7127991675338189,0.8744006393180608,0.0478489611081513,0.00616009589770911,0.0226092168353756,0.0226092168353756,1,0
426,578.0,-0.03497935148670359,24792293.0,10000000.0,18937.0,901.0,-9.66,133.839,0,2.4792293,0.0,0.6189801699716714,0.8798648149126049,0.047578813962084805,0.001953846966256535,0.00823784126313566,0.00823784126313566,1,0
427,100.0,0.007191348327184309,20191521.0,5500000.0,11210.0,498.0,-1.01,1.885,0,3.6711856363636364,0.0,0.6597938144329897,0.8811775200713649,0.044424620874219445,0.0046387154326494205,0.008920606601248885,0.008920606601248885,1,0
428,119.0,0.030329681116254243,55631079.0,9000000.0,15332.0,734.0,-0.25,53.851,0,6.181231,0.2,0.6351118760757315,0.8993608139838247,0.047873728150273936,0.005804852595877903,0.007826767545003914,0.007826767545003914,0,1
429,105.0,0.04882583331660598,92215295.0,42000000.0,15950.0,867.0,-0.16,37.755,0,2.195602261904762,0.0,0.6943907156673114,0.8807523510971786,0.054357366771159876,0.004576802507836991,0.011786833855799372,0.011786833855799372,0,0
430,206.0,0.017130780284440303,11424209.0,3025000.0,11971.0,655.0,-5.6,2.584,0,3.7765980165289257,0.0,0.6866028708133971,0.8843037340238911,0.054715562609639966,0.005012112605463203,0.011694929412747473,0.011694929412747473,1,0
431,16.0,0.03093035333965312,10781579.0,10750000.0,5205.0,224.0,0.0,107.462,0,1.002937581395349,0.0,0.5829383886255924,0.9490874159462056,0.04303554274735831,0.0038424591738712775,0.007492795389048991,0.007492795389048991,1,0
432,214.0,0.03128352766228791,7161923.0,3125000.0,8096.0,329.0,-6.91,52.244,0,2.29181536,0.0,0.6013513513513513,0.8090415019762845,0.04063735177865613,0.002717391304347826,0.006422924901185771,0.006422924901185771,1,0
433,121.0,-0.019500882747040826,25399265.0,7692308.0,18109.0,879.0,-0.06,33.28,0,3.301904317923827,0.0,0.6624087591240876,0.8521177315147165,0.04853940029819427,0.004859462145894306,0.010271135899276604,0.010271135899276604,0,0
434,139.0,0.036866889518440776,19500000.0,2500000.0,9631.0,458.0,-1.51,10.68,0,7.8,0.0,0.7018072289156626,0.8882774374415948,0.047554771051811856,0.0041532551136953585,0.006749039559754958,0.006749039559754958,1,0
435,638.0,0.0012337806712595888,21287580.0,6820000.0,13775.0,807.0,-1.12,1.17,0,3.1213460410557183,0.0,0.5965250965250966,0.9104900181488204,0.05858439201451906,0.007767695099818512,0.008421052631578947,0.008421052631578947,1,0
436,92.0,-0.0173493970743838,21799183.0,5350000.0,16463.0,815.0,0.41,64.941,0,4.074613644859813,0.0,0.5546995377503852,0.9054850270303104,0.04950495049504951,0.005770515701876936,0.01190548502703031,0.01190548502703031,1,0
437,93.0,0.00895365761153808,14316371.0,3437500.0,10639.0,611.0,-1.94,27.499,0,4.164762472727273,0.0,0.6080402010050251,0.9074161105367046,0.057430209606165995,0.00498167120970016,0.007613497509164395,0.007613497509164395,1,0
438,85.0,0.04882583331660598,55071499.0,9000000.0,14868.0,785.0,0.26,75.517,0,6.119055444444444,0.0,0.7606635071090048,0.8506860371267151,0.052797955340328225,0.003161151466236212,0.005111649179445789,0.005111649179445789,1,0
439,120.0,0.03306440470784555,24507307.0,5200000.0,10201.0,623.0,-0.55,37.076,0,4.712943653846154,0.20689655172413793,0.6085790884718498,0.9057935496519949,0.06107244387805117,0.005489657876678757,0.0073522203705519065,0.0073522203705519065,0,1
440,92.0,0.012946018279928658,21747659.0,7000000.0,7166.0,436.0,-0.55,0.933,0,3.1068084285714286,0.0,0.6090225563909775,0.9125034886966229,0.060842869104102706,0.007954228300307006,0.008233324030142338,0.008233324030142338,1,0
441,163.0,0.03093035333965312,10177219.0,5000000.0,9924.0,552.0,-70.0,1.748,0,2.0354438,0.0,0.7412587412587412,0.8618500604594922,0.05562273276904474,0.0058444175735590485,0.012494961708988311,0.012494961708988311,1,0
442,111.0,0.018573387615092914,62012694.0,16909375.0,10998.0,484.0,-0.49,151.691,0,3.6673557715764185,0.07142857142857142,0.7112860892388452,0.8651573013275141,0.044008001454809965,0.00563738861611202,0.009819967266775777,0.009819967266775777,0,1
443,113.0,0.03753148264365503,30624996.0,6250000.0,18302.0,959.0,0.66,119.44,0,4.89999936,0.0,0.6897133220910624,0.8995191782318872,0.05239864495683532,0.004207190470986778,0.00639274396240848,0.00639274396240848,1,0
444,175.0,-0.010683512670571821,36304118.0,9230800.0,17240.0,1028.0,0.89,13.427,0,3.932933006889977,0.0,0.7150537634408602,0.8970417633410673,0.05962877030162413,0.004292343387470998,0.009222737819025523,0.009222737819025523,1,0
445,128.0,0.03619158726309408,25860270.0,7000000.0,6803.0,378.0,-10.6,0.088,0,3.6943242857142855,0.0,0.6260162601626016,0.8948993091283257,0.05556372188740261,0.006320740849625165,0.006761722769366456,0.006761722769366456,0,0
446,84.0,0.024346162290600812,27139440.0,3500000.0,8402.0,450.0,-0.96,3.97,0,7.754125714285714,0.0,0.6219512195121951,0.9046655558200428,0.053558676505593907,0.007379195429659605,0.005117829088312306,0.005117829088312306,1,0
447,88.0,0.008901471474528345,27913000.0,25000000.0,14802.0,679.0,2.46,1351.788,2,1.11652,0.05555555555555555,0.6416083916083916,0.8614376435616808,0.045872179435211456,0.0059451425483042835,0.009323064450749898,0.009323064450749898,0,1
448,71.0,0.036830796877746964,82912526.0,34000000.0,16831.0,1005.0,-1.76,752.0,0,2.438603705882353,0.0,0.6354992076069731,0.9217515299150377,0.059711247103558907,0.005882003446022221,0.010159824134038382,0.010159824134038382,1,0
449,124.0,-0.02888526608696547,159727692.0,14684000.0,13637.0,733.0,-0.1,5.189,0,10.877669027512939,1.0,0.6795918367346939,0.9137640243455305,0.0537508249615018,0.005499743345310552,0.005866392901664589,0.005866392901664589,0,1
450,87.0,-0.017606702228987723,122580623.0,50000000.0,29425.0,1638.0,-0.64,827.07,0,2.45161246,0.0,0.6100456621004566,0.9093967714528463,0.055666949872557346,0.00356839422259983,0.014783347493627868,0.014783347493627868,1,0
451,105.0,0.04109396667393358,66601444.0,6200000.0,15148.0,762.0,-0.19,118.597,0,10.742168387096774,0.07692307692307693,0.6724137931034483,0.9222999735938738,0.05030367045154476,0.005347240559809876,0.009308159493002377,0.009308159493002377,0,1
452,94.0,-0.06729617762554349,60015700.0,7500000.0,14045.0,714.0,0.4,208.617,0,8.002093333333333,0.16666666666666666,0.7099391480730223,0.9018867924528302,0.05083659665361338,0.0034887860448558207,0.006265574937700249,0.006265574937700249,0,1
453,108.0,-0.04827221695211025,65054798.0,15400000.0,15046.0,741.0,0.01,390.088,0,4.2243375324675325,0.0,0.75,0.8678053967831982,0.04924896982586734,0.007776153130400107,0.008307855908547122,0.008307855908547122,1,0
454,197.0,0.0027305272904325772,50000000.0,28000000.0,15584.0,510.0,0.0,87.92,0,1.7857142857142858,0.06666666666666667,0.5904,0.8203285420944558,0.0327258726899384,0.005069301848049281,0.007058521560574948,0.007058521560574948,0,1
455,94.0,0.0066801557600190105,17232876.0,6000000.0,18297.0,883.0,-1.58,14.562,0,2.872146,0.0,0.7297297297297297,0.8753894080996885,0.048259277477182054,0.004700224080450347,0.009619063234410013,0.009619063234410013,1,0
456,105.0,0.03576920961214603,346248461.0,50000000.0,21357.0,1073.0,0.11,1546.863,0,6.92496922,0.15,0.5569334836527621,0.894086248068549,0.05024113873671396,0.004167251954862575,0.008568619188088215,0.008568619188088215,0,1
457,100.0,0.053257908057799265,31832864.0,13500000.0,12825.0,684.0,0.53,356.697,0,2.357989925925926,0.0,0.5549132947976878,0.898401559454191,0.05333333333333334,0.0037426900584795323,0.008966861598440545,0.008966861598440545,1,0
458,38.0,0.027323200181012516,45148986.0,9000000.0,8877.0,348.0,0.27,162.974,0,5.016554,0.0,0.7381818181818182,0.9106680184747099,0.039202433254477864,0.005857834854117382,0.013292779092035597,0.013292779092035597,1,0
459,122.0,-0.0514494247729166,31706936.0,5250000.0,13017.0,667.0,-4.23,62.025,0,6.039416380952381,0.0,0.584493041749503,0.9191826073596067,0.05124068525773988,0.004225243911807636,0.009526004455711761,0.009526004455711761,1,0
460,107.0,-0.022729584801688796,24573012.0,8823529.0,11826.0,499.0,0.32,332.813,0,2.784941489963936,0.0,0.6530612244897959,0.8880432944359885,0.04219516319972941,0.005665482834432606,0.008117706747843734,0.008117706747843734,1,0
461,77.0,0.00693492115391497,23929223.0,6000000.0,4882.0,284.0,-57.8,4.735,0,3.9882038333333334,0.0,0.5714285714285714,0.9018844735764031,0.058172879967226546,0.0030725112658746417,0.0061450225317492835,0.0061450225317492835,1,0
462,145.0,0.00665261116999354,28928301.0,3750000.0,10316.0,504.0,-0.6,19.937,0,7.7142136,0.0,0.5174013921113689,0.8817371074059713,0.048856145792943,0.003780535091120589,0.011729352462194649,0.011729352462194649,1,0
463,96.0,-0.030450897308127382,21256253.0,10000000.0,11316.0,547.0,0.46,174.342,0,2.1256253,0.0,0.6521739130434783,0.9076528808766349,0.04833863556026865,0.005125486037469071,0.009013785790031814,0.009013785790031814,1,0
464,134.0,0.005649853106774685,17566754.0,8700000.0,9825.0,412.0,1.83,333.408,1,2.0191671264367814,0.0625,0.43991416309012876,0.8804071246819338,0.041933842239185753,0.004987277353689567,0.008651399491094147,0.008651399491094147,0,1
465,165.0,-0.012548144912838632,16529395.0,3850000.0,9198.0,531.0,-1.71,7.881,0,4.2933493506493505,0.0,0.5835694050991501,0.9076973255055447,0.057729941291585124,0.006414437921287236,0.011959121548162643,0.011959121548162643,1,0
466,90.0,0.00665261116999354,25633237.0,7700000.0,7838.0,399.0,-1.4,3.663,0,3.328991818181818,0.0,0.5704697986577181,0.9105639193671855,0.050905843327379435,0.005996427660117377,0.009186016841030875,0.009186016841030875,0,0
467,106.0,0.021872903944552987,40306928.0,15000000.0,13529.0,773.0,-0.73,479.677,0,2.6871285333333335,0.0,0.6443594646271511,0.9016926602113977,0.05713652154630793,0.00724369872126543,0.013452583339492941,0.013452583339492941,1,0
468,157.0,0.047434548648868174,21849072.0,6000000.0,8406.0,442.0,0.83,289.997,0,3.641512,0.11764705882352941,0.6197604790419161,0.8840114204139901,0.05258148941232453,0.006661908160837497,0.009754936949797764,0.009754936949797764,0,1
469,67.0,-0.045154848496691075,23887444.0,10300000.0,10227.0,362.0,0.14,4.729,0,2.3191693203883497,0.7563117453347971,0.6260162601626016,0.8890192627358952,0.03539649946220788,0.003911215410188716,0.0065512858120661,0.0065512858120661,0,1
470,214.0,0.03382320623002174,23187708.0,4300000.0,9941.0,492.0,0.78,98.939,0,5.392490232558139,0.14285714285714285,0.6160220994475138,0.9066492304597124,0.049492002816618044,0.0058344230962679815,0.007846293129463836,0.007846293129463836,0,1
471,238.0,0.04541489706610886,19023887.0,8333333.0,11176.0,488.0,-0.63,46.981,0,2.2828665313146614,0.0,0.6815789473684211,0.8382247673586256,0.043664996420901936,0.004831782390837509,0.00733715103793844,0.00733715103793844,0,0
472,177.0,0.029424861508276945,43034042.0,9000000.0,17383.0,1053.0,0.36,228.268,0,4.781560222222223,0.0,0.5850144092219021,0.9065178622792384,0.06057642524305356,0.005637691997929011,0.008456537996893517,0.008456537996893517,0,0
473,61.0,0.00684137614730739,9130845.0,2641207.0,12278.0,554.0,-0.25,59.276,0,3.4570728458617594,0.4318181818181818,0.6244635193133047,0.9095129499918554,0.04512135526958788,0.003827985013845903,0.006189933213878482,0.006189933213878482,0,1
