,C2,C3`,C5,C3_impute,S3prime,Y1,C2,C3`,C4,C5,S3prime,Y2
592,1,0,-0.3134683520657383,-0.007498083620910394,1.4043943767350942,1,1,0,0.8273620074657528,-0.3134683520657383,1.4043943767350942,0
593,1,0,-0.2504046746628246,-0.2442449058663048,0.12171808320939281,1,1,0,-1.298932381270439,-0.2504046746628246,0.12171808320939281,0
594,1,0,-0.29068162208226506,-0.02203018106324845,-0.9368578944992734,0,1,0,0.023836168132107375,-0.29068162208226506,-0.9368578944992734,1
595,1,0,-0.29261036708041255,-0.9705338628214177,-0.4409562493677446,1,1,0,-0.08594542107288178,-0.29261036708041255,-0.4409562493677446,0
596,1,0,-0.2236555500566557,-0.0018747937410491442,-1.0357516624193166,0,1,0,0.9006227452869217,-0.2236555500566557,-1.0357516624193166,1
598,1,0,-0.1726128447685871,-0.04066917560885596,1.2652120284759896,1,1,0,-0.4624128530102944,-0.1726128447685871,1.2652120284759896,0
599,1,0,0.46418057819525166,-0.0004215839968153383,1.0994293121240855,1,1,0,-0.9227395615102291,0.46418057819525166,1.0994293121240855,0
600,1,0,-0.09096938504791044,-0.022977926548618324,-0.588192860676502,1,1,0,1.6480358493578584,-0.09096938504791044,-0.588192860676502,0
601,1,1,-0.306340062314496,0.0035589470417381297,-0.7121680423365219,1,1,1,-0.8971413411794916,-0.306340062314496,-0.7121680423365219,0
602,1,0,0.40913601222147744,-0.004212565938294832,-1.0172884948734089,0,1,0,0.43824981246654077,0.40913601222147744,-1.0172884948734089,1
603,1,0,-0.2957240042865066,-0.0035807356147149164,0.46344994381496896,0,1,0,0.33192728477137334,-0.2957240042865066,0.46344994381496896,1
604,1,0,-0.11501701876289769,-0.0063607890384665446,-0.19881625520636761,0,1,0,1.221500525836565,-0.11501701876289769,-0.19881625520636761,1
605,1,0,-0.22086929531702468,-0.2019754572188084,0.9646221172692079,0,1,0,0.7298669031106476,-0.22086929531702468,0.9646221172692079,0
606,1,0,-0.25041568381687423,-0.006487155103182528,0.845817282986743,1,1,0,0.4408510871429297,-0.25041568381687423,0.845817282986743,0
607,1,1,-0.10339993372680878,0.0007157105856285097,0.30658618923461656,0,1,1,-0.3382561714517983,-0.10339993372680878,0.30658618923461656,0
608,1,0,-0.28537401503842985,-0.0052234944560226974,0.6256961352770325,1,1,0,0.4376772707796683,-0.28537401503842985,0.6256961352770325,0
609,1,1,-0.011516993527473492,0.0013475409092084255,-0.19011854792542654,0,1,1,0.48803138986867023,-0.011516993527473492,-0.19011854792542654,1
610,1,1,0.16977248150083896,0.0010948087797764592,0.3193062944032307,0,1,1,-0.7408353909507882,0.16977248150083896,0.3193062944032307,1
611,1,1,-0.2846407636558322,0.001284357876850434,-0.23548592317204334,1,1,1,-1.1453058834070742,-0.2846407636558322,-0.23548592317204334,0
612,1,1,-0.15937476847653917,0.002548018524010265,-0.5616163028295423,0,1,1,0.4593560917685777,-0.15937476847653917,-0.5616163028295423,1
613,1,1,-0.15081061383842564,0.0009052596827024844,0.14554894061448914,1,1,1,-0.2823451999499717,-0.15081061383842564,0.14554894061448914,0
616,0,0,-0.32847629447901594,-0.0004215839968153383,-0.8659469595715141,0,0,0,0.05533966167797454,-0.32847629447901594,-0.8659469595715141,1
617,1,1,0.00389152658061267,0.0053280719477618935,-1.3158040833593523,0,1,1,0.9915923768502347,0.00389152658061267,-1.3158040833593523,0
618,1,0,0.3771875609591501,-0.0008006821909632877,-0.8586766563979532,1,1,0,1.228174333689637,0.3771875609591501,-0.8586766563979532,0
619,1,1,-0.2990238488638948,0.0010948087797764592,-0.2891733905546394,0,1,1,0.7902979340687742,-0.2990238488638948,-0.2891733905546394,0
620,0,1,-0.42635914777559697,0.001979371232788341,-0.6877814376809728,1,0,1,-0.22385878229127104,-0.42635914777559697,-0.6877814376809728,0
621,1,0,0.15429486259382114,-0.002822539226419018,-1.1318223275340045,1,1,0,-0.4084358177303417,0.15429486259382114,-1.1318223275340045,0
622,1,0,8.588798514902454,-0.0024244861225636706,-0.7655492740527411,0,1,0,-1.370395527272895,8.588798514902454,-0.7655492740527411,1
623,0,0,-0.43110038552307,-0.013058190468413649,0.15231860654599516,0,0,0,0.7209252164630096,-0.43110038552307,0.15231860654599516,0
624,1,0,0.1979038191475287,-0.0004215839968153383,-0.6393894454290363,1,1,0,-0.026930921804089694,0.1979038191475287,-0.6393894454290363,0
625,1,0,-0.2676189805093153,-0.005097128391306714,-0.3840327713086879,0,1,0,1.7216287902408662,-0.2676189805093153,-0.3840327713086879,1
626,1,0,1.0029571415188148,-0.013690020791993565,-1.008273566809443,0,1,0,-1.9335412985442428,1.0029571415188148,-1.008273566809443,0
627,1,0,-0.13171475727432572,-0.008003547879774326,0.6124725619274939,1,1,0,-1.97849621884014,-0.13171475727432572,0.6124725619274939,0
628,0,0,-0.21311390101387512,-0.0004215839968153383,0.41715570400103996,0,0,0,2.337305736936596,-0.21311390101387512,0.41715570400103996,0
629,0,1,-0.2522779187319002,0.007665844145007581,0.3017079389261071,0,0,1,-0.26578495361953736,-0.2522779187319002,0.3017079389261071,1
630,1,0,-0.3344124948234111,-0.0012429634174692286,0.26826077504450985,1,1,0,-0.4854385975346732,-0.3344124948234111,0.26826077504450985,0
631,1,0,0.0300996949247459,-0.004781213229516756,-0.6074808430597016,1,1,0,1.324215517373713,0.0300996949247459,-0.6074808430597016,0
632,1,0,-0.2685368367248486,-0.04085872470592994,3.53751492323012,1,1,0,-0.08594542107288178,-0.2685368367248486,3.53751492323012,0
633,1,1,1.549771828634885,0.0013475409092084255,-0.6636125459310462,0,1,1,0.7164570460054727,1.549771828634885,-0.6636125459310462,0
634,1,0,-0.3378516938606731,-0.0020011598057651275,0.12656850790405427,0,1,0,0.32390907511399275,-0.3378516938606731,0.12656850790405427,1
635,1,0,-0.3336320301953241,-0.0021907089028391025,-1.2712870695714549,1,1,0,0.7550624052094845,-0.3336320301953241,-1.2712870695714549,0
636,1,0,-0.17120965649227146,-0.00332800348528295,-0.509651082918482,1,1,0,-1.336776343358559,-0.17120965649227146,-0.509651082918482,0
637,1,1,-0.09732450219472133,-0.00023203489974136363,-0.9679480089767512,0,1,1,-0.7002588651154414,-0.09732450219472133,-0.9679480089767512,1
638,1,1,-0.06894094018234152,0.002674384588726248,-0.5506752903533462,1,1,1,1.0609342342122536,-0.06894094018234152,-0.5506752903533462,0
639,1,1,-0.08966801959345953,0.0032430318799481716,-1.2469601684642653,0,1,1,0.8661141835606158,-0.08966801959345953,-1.2469601684642653,1
640,1,0,-0.3182642183545377,-0.000611133093889313,-0.361456839684267,0,1,0,-1.4254021356938555,-0.3182642183545377,-0.361456839684267,0
641,1,0,-0.09347497747784203,-0.006992619362046461,-1.1707159197933905,1,1,0,0.7030085977402427,-0.09347497747784203,-1.1707159197933905,0
642,1,0,0.08095329120401876,-0.013247739565487622,0.06297070682041839,1,1,0,-1.336801114813374,0.08095329120401876,0.06297070682041839,0
643,1,1,1.2336411158745664,0.005075339818329927,0.10036292679585056,0,1,1,-0.383461294348031,1.2336411158745664,0.10036292679585056,1
644,1,1,-0.25731631829643387,0.0001470632944065857,-0.3578186536638451,1,1,1,-1.6143133940529688,-0.25731631829643387,-0.3578186536638451,0
645,1,0,0.23492430431497024,-0.0004215839968153383,-1.0934225192175575,0,1,0,-1.393361196675463,0.23492430431497024,-1.0934225192175575,1
646,1,1,-0.22180056923538333,0.0016002730386403918,-0.9051308787311274,0,1,1,-0.08344769680249411,-0.22180056923538333,-0.9051308787311274,1
647,1,0,-0.28190201611843085,-0.005033945358948722,0.3622465205510682,0,1,0,1.256498496599541,-0.28190201611843085,0.3622465205510682,0
648,0,0,-0.40979928445786545,-0.0004215839968153383,-0.8704196267143631,1,0,0,1.0952756754096986,-0.40979928445786545,-0.8704196267143631,0
649,0,1,-0.22975360677527407,0.007665844145007581,0.046376506797462455,1,0,1,-0.9797062856834817,-0.22975360677527407,0.046376506797462455,0
650,1,1,0.3376419494622574,0.003874862203528088,1.1422255930143925,1,1,1,-1.3993361811283125,0.3376419494622574,1.1422255930143925,0
651,1,1,0.047764626971707455,0.001284357876850434,-0.33055234478399054,0,1,1,-0.9604637747951625,0.047764626971707455,-0.33055234478399054,1
652,0,1,-0.3354386788389987,0.0035589470417381297,-0.6458330953966206,1,0,1,-0.11807823828342867,-0.3354386788389987,-0.6458330953966206,0
653,1,1,-0.12226478770537631,0.0037484961388121046,1.0721185941274276,0,1,1,0.6664146207628884,-0.12226478770537631,1.0721185941274276,1
654,1,0,1.9021411869756113,-0.01836556518648494,-0.13682975587461668,1,1,0,0.6721249474503387,1.9021411869756113,-0.13682975587461668,0
655,1,0,1.0461747657913214,-0.0004215839968153383,-0.6941897931969641,0,1,0,-1.4631718842567087,1.0461747657913214,-0.6941897931969641,1
656,1,1,-0.16532464255059803,0.002674384588726248,0.23165863167731293,0,1,1,0.9240671096750105,-0.16532464255059803,0.23165863167731293,1
657,0,0,-0.4101190809439325,-0.001748427676333161,-0.7077984170888546,0,0,0,0.8815738729734979,-0.4101190809439325,-0.7077984170888546,0
658,1,1,0.1261845381128282,0.0014739069739244084,-0.2764604655372616,1,1,1,-1.2327674708159424,0.1261845381128282,-0.2764604655372616,0
659,1,1,-0.2960888994260276,24.416661270749024,0.09919930863804703,0,1,1,-0.634926816636421,-0.2960888994260276,0.09919930863804703,1
660,1,0,-0.10661906347278408,-0.0038966507765048745,1.2569416898454266,1,1,0,-0.17734479218699267,-0.10661906347278408,1.2569416898454266,0
661,1,0,0.9339049299892493,-0.04104827380300391,-0.46615238837304496,1,1,0,0.6741413196465079,0.9339049299892493,-0.46615238837304496,0
662,1,1,0.15627259406037555,0.02289295494328355,-0.6900212543599393,0,1,1,0.39665659769894146,0.15627259406037555,-0.6900212543599393,1
663,1,0,-0.20672312975920323,-0.0014325125145432033,-1.5138917524031592,0,1,0,1.089783730999675,-0.20672312975920323,-1.5138917524031592,1
664,0,0,-0.32626704837325243,-0.005855324779602613,-0.08451515023151071,0,0,0,-0.16903332249477096,-0.32626704837325243,-0.08451515023151071,0
665,1,1,0.3172790919349003,0.05214669892503364,0.02641554814653322,1,1,1,0.29188224218311676,0.3172790919349003,0.02641554814653322,0
666,1,1,0.15178002475028196,0.01739603112813828,0.28793687139564256,0,1,1,-0.927477480307771,0.15178002475028196,0.28793687139564256,1
667,0,0,-0.33369444384903185,-0.07876854412072488,0.5689903013078262,1,0,0,-1.116278616909826,-0.33369444384903185,0.5689903013078262,0
668,1,0,-0.33459459628281607,-0.21454888065804875,0.4303513020589905,1,1,0,-1.7353572914506077,-0.33459459628281607,0.4303513020589905,0
669,1,0,-0.27886464646274267,-0.009330391559292148,0.07888822062854398,0,1,0,1.5160616041004205,-0.27886464646274267,0.07888822062854398,1
670,1,0,-0.058332449169797074,-0.15679958908284444,0.5467029889792953,1,1,0,0.3120959859874783,-0.058332449169797074,0.5467029889792953,0
671,1,0,-0.25760609326508394,-0.01053086917409399,1.9125742156178462,1,1,0,-0.19338934320950563,-0.25760609326508394,1.9125742156178462,0
672,0,0,-0.3625103403666527,-0.0004215839968153383,0.4021930070030765,0,0,0,2.313011938258245,-0.3625103403666527,0.4021930070030765,1
673,1,0,-0.3834195307196512,-0.0037702847117888913,0.4602739956532712,0,1,0,0.7422133946125975,-0.3834195307196512,0.4602739956532712,1
674,0,0,-0.39229014000081036,-0.004212565938294832,-1.8112957584807627,0,0,0,0.6298286589553226,-0.39229014000081036,-1.8112957584807627,0
676,1,1,-0.15095324923482062,0.016637834739842386,-0.20785814475103037,1,1,1,-1.5750459437366373,-0.15095324923482062,-0.20785814475103037,0
677,1,0,-0.10977186330267222,-0.002759356194061026,0.5023771973710752,0,1,0,-0.0784738789071055,-0.10977186330267222,0.5023771973710752,1
678,1,0,-0.16314381542389286,-0.003012088323492992,0.35391718324665433,1,1,0,1.5440968836275066,-0.16314381542389286,0.35391718324665433,0
679,0,1,-0.36491435651908244,0.003369397944664155,-0.5591504421264311,0,0,1,0.6951469891457399,-0.36491435651908244,-0.5591504421264311,0
680,1,1,-0.3487900233008338,0.000842076650344493,0.9096770060280291,0,1,1,0.7509852822730875,-0.3487900233008338,0.9096770060280291,1
681,1,1,0.38661330280321,0.00438032646239202,0.7131859467937333,0,1,1,0.5227966301501568,0.38661330280321,0.7131859467937333,1
